HDEV,9095,Special Topic II,07:23:39,15:17:36
HONR,9096,Special Topic I,09:25:36,12:48:56
HDEV,9097,Intro II (Non-Majors),03:38:35,22:58:31
ITAL,9098,Introduction,07:37:31,20:20:02
BIOC,9099,Special Topic I,10:55:24,22:49:44
HONR,9100,Advanced Topics,08:03:09,13:39:15
ACCY,9101,Advanced Topics,00:41:36,16:34:16
HDEV,9102,Special Topic II,02:19:04,16:23:04
ITAL,9103,Intro II (Non-Majors),04:49:08,16:35:50
ECON,9104,Intro II (Majors),03:18:35,12:30:03
BIO,9105,Special Topic I,08:55:15,21:57:30
BIOC,9106,Basics of Mathematics,06:15:10,20:38:18
FINA,9107,Special Topic II,09:30:14,14:04:30
SPAN,9108,Real World Applications,06:41:52,20:51:37
HDEV,9109,Real World Applications,11:37:51,12:11:01
CNSL,9110,Advanced Topics,01:52:44,14:28:54
BIOC,9111,Research,01:03:41,16:52:15
BIOC,9112,Basics of Mathematics,01:56:34,15:27:26
CNSL,9113,General Studies,11:11:32,12:49:15
HONR,9114,Advanced Topics,00:34:40,17:10:06
PHYS,9115,General Studies,05:02:36,21:11:47
BIOC,9116,Introduction,05:52:25,20:05:43
DATS,9117,Advanced Topics,07:08:54,20:09:19
MATH,9118,Introduction,08:17:54,22:51:50
MATH,9119,General Studies,11:44:50,16:20:27
BIOC,9120,General Studies,10:26:24,17:37:12
CNSL,9121,Real World Applications,04:10:49,18:42:53
BIOC,9122,Real World Applications,03:53:54,17:05:56
FINA,9123,Introduction,00:40:32,23:51:19
SPAN,9124,Basics of Mathematics,06:06:29,14:22:48
MAE,9125,General Studies,01:03:36,16:36:11
CNSL,9126,Basics of Mathematics,00:12:43,19:29:04
ENGL,9127,Research,01:42:16,20:35:50
ACCY,9128,General Studies,10:56:39,23:12:29
FREN,9129,Real World Applications,08:27:37,18:49:54
FINA,9130,Research,02:45:28,22:47:32
SPAN,9131,Special Topic I,00:30:00,18:52:06
PHYS,9132,Introduction,02:03:38,15:38:50
FINA,9133,Advanced Topics,09:01:39,18:55:46
HDEV,9134,Basics of Mathematics,10:07:50,21:17:30
FREN,9135,Introduction,04:41:48,21:55:41
JAPN,9136,Special Topic II,03:19:57,20:05:34
ENGL,9137,Research,07:35:09,18:46:43
ITAL,9138,Research,00:07:51,12:35:56
CNSL,9139,Basics of Mathematics,07:06:37,14:31:04
ENGL,9140,Special Topic I,03:31:12,16:27:52
ITAL,9141,Intro II (Non-Majors),10:22:31,14:34:40
MAE,9142,Intro II (Majors),05:05:51,16:32:36
FINA,9143,Introduction,07:41:25,16:18:50
MUS,9144,Basics of Mathematics,09:22:22,13:58:30
SPAN,9145,Intro II (Majors),06:22:28,20:15:18
CNSL,9146,Introduction,09:31:15,13:36:56
MAE,9147,Real World Applications,01:33:29,23:51:52
ACCY,9148,Basics of Mathematics,08:10:11,13:00:38
BIO,9149,Real World Applications,04:11:18,20:27:28
ITAL,9150,Intro II (Majors),01:32:16,12:39:26
BIO,9151,Intro II (Majors),06:38:58,21:28:17
CSCI,9152,General Studies,05:10:03,18:56:30
CSCI,9153,Research,10:23:41,12:20:50
CSCI,9154,Introduction,00:01:29,20:10:08
MAE,9155,General Studies,06:09:01,23:53:38
ECON,9156,Introduction,00:33:39,20:18:54
MAE,9157,Real World Applications,11:01:54,13:21:37
ECON,9158,Special Topic I,03:43:15,22:22:24
BIOC,9159,Basics of Mathematics,06:06:43,19:18:44
HONR,9160,Introduction,10:30:44,20:40:32
HDEV,9161,Special Topic II,10:25:36,19:49:54
BIOC,9162,General Studies,04:53:39,21:22:21
DATS,9163,Advanced Topics,01:30:03,17:47:25
JAPN,9164,Introduction,08:40:09,14:51:20
DATS,9165,Advanced Topics,06:40:00,20:13:23
ENGL,9166,Advanced Topics,10:00:32,20:58:05
JAPN,9167,Research,00:50:22,12:31:03
ITAL,9168,General Studies,07:44:35,18:29:03
PHYS,9169,Intro II (Non-Majors),02:48:58,15:24:03
BIO,9170,Research,08:07:47,12:32:19
ENGL,9171,Research,07:51:46,15:18:53
ECON,9172,Advanced Topics,11:41:24,22:12:14
FREN,9173,Special Topic II,10:20:16,15:05:56
ITAL,9174,Research,01:12:52,23:36:30
CSCI,9175,Special Topic I,10:17:36,18:28:33
CSCI,9176,Real World Applications,03:05:10,21:47:13
FREN,9177,Intro II (Majors),04:37:47,21:50:17
HDEV,9178,Special Topic II,05:59:58,16:04:45
MATH,9179,General Studies,07:42:16,12:33:09
SPAN,9180,Special Topic II,09:45:37,14:56:34
MUS,9181,Introduction,04:34:13,13:03:40
CHEM,9182,Intro II (Non-Majors),03:34:39,21:31:44
BIO,9183,Research,10:27:35,19:02:41
MAE,9184,Research,03:41:20,21:56:55
HDEV,9185,Real World Applications,03:49:38,14:42:28
MUS,9186,Intro II (Non-Majors),04:43:30,22:21:24
JAPN,9187,Special Topic II,06:22:09,23:09:49
MAE,9188,Introduction,02:34:45,14:23:22
MATH,9189,Advanced Topics,08:59:23,14:08:31
MUS,9190,Special Topic II,05:17:43,19:54:21
JAPN,9191,Real World Applications,06:53:23,18:14:45
ITAL,9192,Intro II (Non-Majors),08:53:30,14:40:39
BIOC,9193,Advanced Topics,00:18:48,21:54:31
HONR,9194,Real World Applications,02:12:46,12:00:01
FINA,9195,Basics of Mathematics,05:40:06,16:08:19
ACCY,9196,General Studies,05:39:21,16:31:39
PHYS,9197,Intro II (Non-Majors),11:55:48,14:14:27
FREN,9198,Special Topic I,03:31:07,13:05:37
ECON,9199,General Studies,09:39:34,15:49:51
CSCI,9200,Special Topic II,03:31:08,14:20:14
CNSL,9201,Research,09:53:38,16:44:59
HDEV,9202,General Studies,05:01:15,20:19:23
SPAN,9203,General Studies,00:45:51,16:39:30
CHEM,9204,Advanced Topics,07:53:03,21:07:42
MATH,9205,Special Topic I,02:35:46,20:32:33
FINA,9206,Special Topic I,10:41:06,21:44:50
CSCI,9207,Advanced Topics,10:21:19,19:40:39
CSCI,9208,Intro II (Non-Majors),03:13:45,16:11:02
SPAN,9209,Advanced Topics,06:32:42,23:45:03
ECON,9210,Special Topic II,03:15:45,15:32:40
CNSL,9211,Real World Applications,03:08:43,14:07:11
CSCI,9212,Intro II (Majors),04:05:38,17:32:14
ECON,9213,Advanced Topics,02:29:04,19:48:44
ENGL,9214,Introduction,06:59:27,18:29:49
MAE,9215,Advanced Topics,06:36:13,19:28:36
FINA,9216,Intro II (Majors),02:00:19,23:28:26
ENGL,9217,Introduction,02:53:13,12:38:09
PHYS,9218,Special Topic II,10:26:37,15:58:58
HDEV,9219,Special Topic II,02:43:32,20:46:52
FREN,9220,Special Topic II,03:16:58,13:36:16
BIO,9221,Research,01:21:36,21:50:46
ACCY,9222,Special Topic I,06:19:13,21:59:11
CSCI,9223,Intro II (Majors),09:23:30,16:33:03
HONR,9224,Intro II (Non-Majors),02:32:00,22:26:19
JAPN,9225,Advanced Topics,07:48:09,17:32:43
BIOC,9226,Special Topic II,05:14:45,17:17:02
CSCI,9227,Introduction,10:22:10,19:15:55
CSCI,9228,Introduction,05:12:12,17:29:19
ECON,9229,Special Topic II,08:46:38,18:15:46
ENGL,9230,Intro II (Majors),03:11:18,21:34:15
FREN,9231,Research,02:06:05,16:05:44
MATH,9232,Basics of Mathematics,06:38:44,18:44:21
JAPN,9233,Research,10:43:14,17:20:15
ECON,9234,Special Topic I,02:36:33,23:37:58
CSCI,9235,General Studies,10:10:13,22:24:39
FREN,9236,Introduction,02:29:34,21:36:32
DATS,9237,Intro II (Majors),08:19:44,12:54:14
FREN,9238,Special Topic II,00:45:31,22:16:07
ENGL,9239,Real World Applications,04:50:06,19:13:45
ACCY,9240,Special Topic I,04:36:03,22:28:42
FREN,9241,General Studies,08:25:34,17:36:50
FINA,9242,Introduction,00:20:37,17:26:28
HONR,9243,Basics of Mathematics,06:51:53,16:50:07
CNSL,9244,Real World Applications,07:29:22,15:10:07
ENGL,9245,Research,11:34:51,22:20:30
ECON,9246,Basics of Mathematics,00:24:29,20:02:11
CNSL,9247,Intro II (Non-Majors),00:12:28,16:13:06
DATS,9248,Advanced Topics,10:25:36,16:35:16
ITAL,9249,Intro II (Non-Majors),04:51:06,18:52:43
MAE,9250,Research,04:56:59,23:21:35
BIO,9251,Research,11:55:14,20:49:22
ECON,9252,General Studies,09:15:01,18:05:58
ENGL,9253,Research,02:20:09,23:52:56
CSCI,9254,Special Topic II,01:33:47,12:32:13
FINA,9255,Intro II (Non-Majors),07:07:51,21:52:22
SPAN,9256,Intro II (Majors),09:41:08,14:35:40
BIOC,9257,Intro II (Non-Majors),08:37:47,19:45:33
MAE,9258,Special Topic II,07:43:15,19:48:33
BIO,9259,Introduction,05:35:58,15:37:26
ECON,9260,Advanced Topics,06:30:24,19:52:11
BIO,9261,Real World Applications,05:16:51,12:50:26
BIO,9262,Advanced Topics,06:38:40,18:10:12
ECON,9263,Special Topic II,03:12:58,12:34:07
HONR,9264,Research,08:15:24,15:09:46
CSCI,9265,General Studies,11:01:41,20:37:55
ACCY,9266,Real World Applications,04:16:13,20:15:00
FINA,9267,Intro II (Non-Majors),05:47:44,18:43:12
HDEV,9268,Special Topic I,02:42:14,21:56:45
CHEM,9269,Special Topic II,01:09:18,17:15:37
FREN,9270,Intro II (Non-Majors),09:58:05,19:18:04
MAE,9271,Intro II (Majors),09:13:29,22:07:54
ITAL,9272,Special Topic I,08:20:28,17:34:23
MUS,9273,Real World Applications,02:33:20,14:00:46
DATS,9274,Introduction,03:46:29,18:38:21
BIOC,9275,Basics of Mathematics,00:55:08,21:21:30
SPAN,9276,Advanced Topics,05:42:17,19:51:52
CSCI,9277,Special Topic I,03:14:25,17:03:50
ACCY,9278,Intro II (Majors),01:18:55,14:50:21
ITAL,9279,Special Topic I,06:54:38,23:25:41
CHEM,9280,Advanced Topics,02:53:53,12:24:09
CHEM,9281,Special Topic II,11:42:43,23:31:04
MUS,9282,Advanced Topics,10:44:56,19:23:31
ENGL,9283,Basics of Mathematics,08:16:10,15:53:23
CHEM,9284,Special Topic I,11:06:13,21:42:55
FINA,9285,Basics of Mathematics,00:20:15,16:19:34
CSCI,9286,Special Topic II,01:26:13,18:15:31
MAE,9287,Real World Applications,07:00:30,21:57:10
ENGL,9288,Intro II (Non-Majors),08:28:18,14:51:16
FREN,9289,Advanced Topics,05:56:30,20:47:45
DATS,9290,Real World Applications,01:07:46,15:42:33
JAPN,9291,General Studies,07:36:54,19:26:02
MATH,9292,Real World Applications,10:46:07,20:32:18
MATH,9293,General Studies,01:13:53,19:48:31
BIO,9294,Intro II (Majors),11:20:43,15:24:40
HONR,9295,Introduction,08:08:20,22:00:30
FINA,9296,Intro II (Majors),05:46:31,14:58:11
FREN,9297,Research,05:01:56,13:50:16
BIOC,9298,Research,03:27:13,19:00:53
HONR,9299,Intro II (Majors),11:27:23,16:39:21
ITAL,9300,Special Topic II,01:19:00,12:07:02
MAE,9301,Basics of Mathematics,04:24:23,22:58:57
MATH,9302,Intro II (Majors),07:15:24,19:37:40
ACCY,9303,Basics of Mathematics,01:30:40,21:38:28
ITAL,9304,Advanced Topics,07:10:23,21:12:30
BIOC,9305,Research,08:55:08,21:22:05
MATH,9306,Special Topic II,10:20:13,22:52:21
ENGL,9307,Advanced Topics,05:20:04,16:11:05
FREN,9308,Special Topic I,00:50:49,22:09:36
CNSL,9309,Introduction,03:30:48,21:02:07
ITAL,9310,General Studies,07:25:37,12:37:56
HDEV,9311,Special Topic I,06:10:57,17:51:50
ITAL,9312,Research,00:19:57,20:41:58
PHYS,9313,Research,00:04:53,22:24:49
FREN,9314,Intro II (Non-Majors),01:57:16,14:06:18
PHYS,9315,Real World Applications,11:53:04,15:42:43
DATS,9316,Basics of Mathematics,05:20:41,15:53:36
CSCI,9317,Advanced Topics,05:52:30,22:33:39
FINA,9318,Basics of Mathematics,11:26:47,17:01:57
MATH,9319,General Studies,08:46:13,14:15:41
ENGL,9320,Research,07:12:50,12:01:49
ENGL,9321,General Studies,01:56:04,17:37:24
ECON,9322,Advanced Topics,10:49:34,13:02:31
FREN,9323,Basics of Mathematics,03:18:11,16:54:48
CSCI,9324,Intro II (Non-Majors),08:49:16,14:57:14
CHEM,9325,Intro II (Non-Majors),07:48:38,15:42:21
CHEM,9326,Advanced Topics,11:54:03,14:20:25
FREN,9327,Special Topic II,10:51:01,16:24:13
CSCI,9328,Basics of Mathematics,06:56:41,14:53:50
MAE,9329,Intro II (Majors),02:36:46,14:51:30
ENGL,9330,Special Topic I,10:00:47,23:01:38
CSCI,9331,Intro II (Majors),00:31:46,20:16:31
ACCY,9332,Real World Applications,08:45:20,13:15:30
SPAN,9333,Intro II (Non-Majors),05:44:15,13:05:58
PHYS,9334,Intro II (Non-Majors),04:33:12,16:57:40
ITAL,9335,Introduction,01:10:51,23:52:15
FINA,9336,Special Topic II,01:11:31,22:12:33
BIO,9337,Special Topic II,07:02:32,13:53:24
FREN,9338,Basics of Mathematics,02:14:54,23:10:53
CSCI,9339,Intro II (Majors),01:12:51,21:55:00
CSCI,9340,Advanced Topics,07:47:44,12:37:48
CNSL,9341,Intro II (Majors),05:45:17,17:35:29
MUS,9342,Special Topic I,00:35:55,21:19:09
ECON,9343,Advanced Topics,01:36:20,15:22:29
MUS,9344,Special Topic I,06:53:17,22:28:04
CSCI,9345,Special Topic I,02:16:21,19:01:32
ITAL,9346,Advanced Topics,03:44:32,23:18:31
FINA,9347,Special Topic I,06:28:43,17:31:16
CNSL,9348,Advanced Topics,08:49:23,14:57:50
HONR,9349,Intro II (Non-Majors),04:33:37,19:55:44
PHYS,9350,Special Topic I,05:18:05,20:43:48
BIO,9351,Special Topic II,11:06:11,14:02:54
HDEV,9352,Special Topic II,11:58:25,18:00:19
FINA,9353,Introduction,11:53:16,23:34:34
FREN,9354,Research,00:28:20,17:36:52
MATH,9355,Real World Applications,03:48:57,15:37:29
BIO,9356,Advanced Topics,03:27:46,20:15:54
JAPN,9357,Advanced Topics,07:49:04,13:03:33
MAE,9358,Real World Applications,01:42:38,12:07:00
CSCI,9359,Research,09:00:47,18:37:37
CSCI,9360,Research,10:37:22,22:32:03
FREN,9361,Research,08:44:24,21:51:20
MAE,9362,Real World Applications,10:14:22,20:33:38
ITAL,9363,Introduction,09:58:21,20:17:16
DATS,9364,Introduction,06:53:21,20:37:44
SPAN,9365,Special Topic II,03:32:16,20:06:00
ITAL,9366,General Studies,02:19:20,17:42:26
MUS,9367,Research,11:39:28,20:42:33
HONR,9368,General Studies,11:00:15,21:53:11
PHYS,9369,Intro II (Non-Majors),05:55:26,23:38:06
FINA,9370,Special Topic II,03:18:42,20:16:39
PHYS,9371,Advanced Topics,10:37:39,17:17:33
ITAL,9372,Research,01:36:44,21:15:58
HDEV,9373,Research,10:23:58,23:54:11
FREN,9374,Research,03:08:43,18:50:59
ACCY,9375,Basics of Mathematics,10:18:46,17:19:55
BIOC,9376,Special Topic II,05:08:26,23:37:39
FREN,9377,Special Topic I,11:02:38,19:59:01
HDEV,9378,Real World Applications,01:50:42,23:58:46
BIO,9379,Research,08:24:38,18:58:53
ACCY,9380,Advanced Topics,08:25:27,17:47:36
HDEV,9381,Introduction,08:56:08,17:26:11
ACCY,9382,Intro II (Majors),07:08:53,18:06:16
BIO,9383,Special Topic I,05:24:48,20:20:13
CHEM,9384,Research,01:35:44,21:48:25
ENGL,9385,Basics of Mathematics,02:30:00,16:38:17
SPAN,9386,Special Topic I,09:17:34,15:18:15
PHYS,9387,Intro II (Non-Majors),07:58:24,20:58:28
SPAN,9388,Advanced Topics,11:09:06,18:59:16
ITAL,9389,Intro II (Majors),05:22:38,21:58:18
FREN,9390,Intro II (Non-Majors),09:13:25,21:30:16
JAPN,9391,Special Topic II,03:59:40,15:21:33
PHYS,9392,Basics of Mathematics,01:02:31,23:46:56
HDEV,9393,Special Topic I,05:00:47,12:28:53
FINA,9394,Intro II (Non-Majors),09:20:54,15:38:36
FREN,9395,Basics of Mathematics,10:03:47,23:45:12
MATH,9396,Intro II (Non-Majors),07:57:45,19:05:43
JAPN,9397,Advanced Topics,04:46:09,12:48:55
MAE,9398,Special Topic II,06:54:11,17:43:21
MATH,9399,Introduction,04:46:27,14:27:33
FREN,9400,Intro II (Non-Majors),03:47:06,16:46:33
HONR,9401,Intro II (Non-Majors),04:43:58,14:21:23
ITAL,9402,Intro II (Non-Majors),10:59:26,22:54:00
BIOC,9403,Special Topic I,11:43:54,19:18:39
HONR,9404,Real World Applications,05:53:08,14:14:07
BIOC,9405,Introduction,07:36:42,19:14:27
ENGL,9406,Intro II (Non-Majors),01:39:52,19:40:34
CHEM,9407,Intro II (Majors),00:51:38,22:34:52
FINA,9408,Special Topic I,05:52:32,22:26:57
FINA,9409,Real World Applications,03:57:59,21:43:03
HONR,9410,Research,09:26:37,16:01:51
DATS,9411,Basics of Mathematics,10:59:09,21:07:26
FINA,9412,Research,07:05:33,19:32:32
MAE,9413,Basics of Mathematics,03:39:23,21:13:16
CSCI,9414,Advanced Topics,07:35:46,21:23:23
ACCY,9415,Intro II (Majors),03:40:42,15:37:08
HONR,9416,General Studies,11:18:01,23:43:37
MATH,9417,General Studies,06:30:16,18:33:06
MATH,9418,Intro II (Majors),08:02:29,14:01:12
ACCY,9419,Special Topic II,02:28:24,22:40:37
MAE,9420,Intro II (Non-Majors),03:01:40,23:33:26
MATH,9421,Introduction,07:58:50,12:03:05
ITAL,9422,Real World Applications,05:14:38,16:57:48
JAPN,9423,Intro II (Non-Majors),11:13:44,13:41:54
JAPN,9424,Real World Applications,01:10:59,20:46:55
MAE,9425,General Studies,10:26:32,18:46:40
ITAL,9426,Advanced Topics,10:49:56,18:42:55
CHEM,9427,Intro II (Non-Majors),05:02:31,22:10:07
HDEV,9428,Basics of Mathematics,09:43:25,15:38:58
ECON,9429,Basics of Mathematics,03:50:16,19:48:09
SPAN,9430,Introduction,10:52:07,13:31:27
BIO,9431,Basics of Mathematics,01:29:14,20:51:30
HONR,9432,Advanced Topics,02:03:57,17:52:42
PHYS,9433,Introduction,11:26:37,20:07:12
ECON,9434,Special Topic II,04:17:05,15:52:12
MAE,9435,General Studies,08:03:36,19:00:53
HONR,9436,Intro II (Non-Majors),03:08:51,16:56:45
JAPN,9437,Special Topic II,01:18:04,16:34:04
ACCY,9438,Research,09:38:56,13:59:44
ACCY,9439,Real World Applications,02:47:45,16:47:57
ENGL,9440,Intro II (Majors),03:49:12,19:28:12
FREN,9441,Intro II (Non-Majors),08:17:43,18:23:07
FINA,9442,Introduction,09:12:58,14:15:55
MATH,9443,Research,09:01:00,21:52:09
CHEM,9444,Introduction,02:48:06,21:20:53
FINA,9445,Special Topic I,05:47:13,18:18:22
BIOC,9446,Advanced Topics,07:56:05,20:05:52
HDEV,9447,Intro II (Majors),06:51:08,14:29:50
CNSL,9448,Advanced Topics,00:51:12,13:05:48
CNSL,9449,Introduction,11:57:05,23:19:30
CNSL,9450,Intro II (Majors),03:51:34,14:58:09
BIO,9451,Introduction,08:11:34,15:59:17
FREN,9452,Special Topic II,06:36:26,22:19:50
HONR,9453,Basics of Mathematics,08:33:06,14:57:17
MUS,9454,Special Topic I,11:13:55,15:58:45
CHEM,9455,Basics of Mathematics,01:29:31,20:24:43
CHEM,9456,Basics of Mathematics,00:48:30,20:54:36
FINA,9457,Real World Applications,07:08:37,14:58:11
ENGL,9458,General Studies,10:41:21,14:29:53
FINA,9459,Intro II (Majors),05:08:09,12:55:05
BIO,9460,Intro II (Majors),03:02:26,16:04:37
ECON,9461,Special Topic II,08:32:20,22:25:43
ENGL,9462,Basics of Mathematics,08:21:59,14:02:48
FINA,9463,Advanced Topics,00:20:05,18:51:33
BIO,9464,Advanced Topics,05:45:09,12:29:01
BIOC,9465,Intro II (Non-Majors),05:43:56,18:27:28
BIOC,9466,Special Topic I,08:33:11,18:01:37
ENGL,9467,Advanced Topics,00:37:28,13:24:49
DATS,9468,Special Topic I,11:25:29,18:50:19
ECON,9469,Advanced Topics,01:57:03,13:27:01
DATS,9470,Introduction,04:29:17,15:02:49
ECON,9471,Intro II (Non-Majors),03:44:09,19:42:30
CNSL,9472,Special Topic II,09:27:03,21:41:27
PHYS,9473,General Studies,09:32:33,23:46:31
HONR,9474,Basics of Mathematics,10:57:41,15:35:32
ENGL,9475,Introduction,03:09:17,14:11:47
HDEV,9476,Intro II (Majors),10:59:06,23:12:06
ACCY,9477,Special Topic II,04:44:47,15:53:31
MATH,9478,Intro II (Non-Majors),01:36:29,17:27:31
CHEM,9479,Intro II (Non-Majors),05:22:51,12:09:56
FINA,9480,Advanced Topics,07:35:57,14:35:04
HDEV,9481,General Studies,02:06:11,12:09:59
MATH,9482,Introduction,00:22:50,16:27:12
ECON,9483,Real World Applications,10:57:12,21:50:52
MATH,9484,Advanced Topics,09:28:55,20:06:26
HONR,9485,Intro II (Majors),02:46:02,16:57:18
CHEM,9486,Intro II (Majors),10:03:51,23:37:40
ITAL,9487,Advanced Topics,11:54:48,18:14:29
PHYS,9488,Intro II (Majors),03:09:50,13:44:24
CNSL,9489,Intro II (Majors),05:19:33,14:12:04
BIO,9490,Intro II (Majors),02:21:14,18:36:50
CNSL,9491,Advanced Topics,07:55:02,14:03:33
FINA,9492,Special Topic II,04:46:19,23:03:06
FREN,9493,Intro II (Majors),05:51:07,14:52:08
HDEV,9494,Research,10:53:35,18:41:19
JAPN,9495,Special Topic I,07:56:47,22:19:05
SPAN,9496,Special Topic II,03:12:46,23:25:33
HONR,9497,Basics of Mathematics,04:19:08,13:18:28
HDEV,9498,Basics of Mathematics,02:43:31,17:45:09
FINA,9499,Special Topic II,01:37:12,20:51:52
ITAL,9500,Special Topic I,08:15:31,17:27:52
ECON,9501,Basics of Mathematics,09:28:07,13:29:40
BIO,9502,Research,03:56:55,23:46:30
CNSL,9503,Special Topic I,01:02:55,19:37:40
DATS,9504,Research,02:08:54,16:36:21
ECON,9505,Research,09:25:45,22:14:16
BIO,9506,Research,07:25:11,17:12:52
ACCY,9507,Real World Applications,01:41:10,15:56:11
CNSL,9508,Intro II (Non-Majors),11:38:14,16:42:37
MUS,9509,General Studies,09:23:29,22:35:15
SPAN,9510,Research,08:25:48,18:10:14
ITAL,9511,Advanced Topics,08:16:31,20:49:33
SPAN,9512,Intro II (Majors),00:51:52,17:02:28
ECON,9513,Real World Applications,04:42:29,18:07:15
CNSL,9514,Introduction,03:51:48,15:01:33
DATS,9515,Real World Applications,05:37:45,12:54:00
ENGL,9516,Basics of Mathematics,06:22:37,23:59:40
BIO,9517,Advanced Topics,09:29:12,12:09:06
ITAL,9518,Special Topic I,00:32:42,14:43:47
DATS,9519,Research,08:04:39,23:35:51
MATH,9520,Intro II (Majors),09:22:04,20:01:17
ACCY,9521,Intro II (Majors),07:13:22,22:43:11
DATS,9522,Special Topic I,03:52:06,17:50:06
ITAL,9523,Real World Applications,06:30:34,22:41:56
CHEM,9524,Introduction,06:36:30,12:46:44
BIOC,9525,Basics of Mathematics,05:41:01,16:42:26
CHEM,9526,Basics of Mathematics,11:29:00,14:36:30
PHYS,9527,General Studies,08:47:27,16:28:25
ITAL,9528,Intro II (Majors),01:27:58,17:37:19
PHYS,9529,Intro II (Non-Majors),02:31:20,13:14:31
DATS,9530,General Studies,03:08:11,12:41:18
CNSL,9531,Intro II (Majors),03:48:43,17:01:16
HONR,9532,Special Topic II,02:14:27,22:07:36
CSCI,9533,Introduction,09:05:04,14:55:57
PHYS,9534,Intro II (Majors),02:22:14,17:27:39
ITAL,9535,Special Topic I,10:57:53,18:10:48
PHYS,9536,Intro II (Non-Majors),01:05:25,12:55:21
MAE,9537,Real World Applications,04:53:44,13:56:24
ENGL,9538,Real World Applications,03:39:55,17:54:09
BIO,9539,Introduction,05:54:50,15:16:13
ACCY,9540,Real World Applications,01:53:27,18:16:13
MUS,9541,Real World Applications,00:03:40,20:32:38
MUS,9542,Basics of Mathematics,01:08:02,15:48:52
ECON,9543,Advanced Topics,10:23:43,21:35:47
CNSL,9544,Introduction,06:34:10,19:26:28
FREN,9545,Intro II (Non-Majors),01:16:41,22:27:04
HDEV,9546,Special Topic II,02:05:11,23:42:06
PHYS,9547,Advanced Topics,00:01:41,23:18:13
ACCY,9548,Intro II (Majors),11:55:41,21:11:04
CSCI,9549,Advanced Topics,03:30:34,15:07:45
ENGL,9550,Introduction,01:21:56,12:50:23
BIOC,9551,Advanced Topics,05:09:30,13:54:55
CSCI,9552,Research,11:27:57,12:21:57
CNSL,9553,Special Topic I,11:25:38,12:10:00
HONR,9554,Special Topic I,07:08:59,17:50:29
CNSL,9555,Advanced Topics,07:55:57,19:11:46
CHEM,9556,Research,11:57:00,14:26:25
CNSL,9557,Introduction,09:51:20,15:18:47
PHYS,9558,Special Topic I,11:15:53,19:09:18
CSCI,9559,Real World Applications,09:04:03,16:09:16
ACCY,9560,Research,11:02:30,22:01:36
MATH,9561,Intro II (Non-Majors),02:41:50,15:59:34
HONR,9562,Introduction,06:38:09,19:39:09
FINA,9563,Intro II (Majors),01:41:53,23:04:17
ITAL,9564,Basics of Mathematics,08:17:56,13:44:37
JAPN,9565,Introduction,05:43:47,20:41:49
BIOC,9566,Intro II (Non-Majors),09:01:01,17:49:44
CHEM,9567,Introduction,07:46:58,23:45:58
MATH,9568,Special Topic I,00:42:22,16:34:19
DATS,9569,General Studies,06:24:47,12:16:28
FINA,9570,Special Topic I,08:22:27,19:24:11
MATH,9571,Real World Applications,07:12:04,23:51:21
ACCY,9572,Basics of Mathematics,05:42:06,15:07:02
ACCY,9573,Intro II (Non-Majors),02:09:19,22:56:29
CNSL,9574,Special Topic II,03:57:32,12:02:01
HDEV,9575,Introduction,07:31:43,23:21:52
CNSL,9576,Research,00:34:58,19:20:15
SPAN,9577,Basics of Mathematics,07:50:16,17:13:43
CHEM,9578,General Studies,02:15:15,22:58:09
PHYS,9579,Introduction,08:18:17,14:01:17
ACCY,9580,Intro II (Majors),05:57:40,14:50:39
MATH,9581,Special Topic I,04:20:33,15:25:40
MATH,9582,Real World Applications,03:30:08,22:18:14
HONR,9583,Advanced Topics,09:36:34,12:04:36
CNSL,9584,Special Topic I,04:22:32,12:15:06
ACCY,9585,Special Topic II,04:01:31,22:44:50
DATS,9586,Introduction,02:20:24,16:15:37
ENGL,9587,Introduction,05:56:31,22:59:24
ECON,9588,Introduction,01:17:22,19:24:48
FINA,9589,Introduction,04:43:58,13:31:53
FREN,9590,Real World Applications,05:53:05,14:05:19
FREN,9591,General Studies,08:18:42,22:51:39
BIOC,9592,Basics of Mathematics,11:12:12,16:41:07
CNSL,9593,Intro II (Majors),06:00:20,17:13:48
HONR,9594,Real World Applications,11:04:43,16:08:05
MUS,9595,Special Topic I,10:37:53,20:56:29
MATH,9596,Special Topic II,10:52:52,17:35:45
FINA,9597,Special Topic II,06:48:46,13:46:55
FREN,9598,Basics of Mathematics,03:07:11,15:46:07
BIOC,9599,Intro II (Majors),11:38:27,15:09:24
MATH,9600,Advanced Topics,00:33:07,21:37:24
CNSL,9601,Introduction,05:28:13,19:42:39
CHEM,9602,Intro II (Majors),06:25:02,13:03:21
MUS,9603,Special Topic I,11:57:42,12:57:26
DATS,9604,Real World Applications,07:57:35,21:24:30
JAPN,9605,General Studies,07:47:00,20:48:17
MATH,9606,Intro II (Majors),10:50:25,17:10:50
MAE,9607,Special Topic I,04:34:37,22:18:32
ACCY,9608,Real World Applications,07:09:27,21:53:26
DATS,9609,Advanced Topics,00:28:56,17:01:49
MATH,9610,Special Topic I,10:17:50,14:08:18
CNSL,9611,Real World Applications,10:14:07,13:14:33
DATS,9612,Special Topic I,06:34:55,22:55:01
ACCY,9613,Intro II (Majors),05:56:05,15:38:02
CNSL,9614,Intro II (Majors),02:10:12,13:51:26
MATH,9615,Research,09:36:52,18:51:33
